word,machine,human,label
evils,ibi,ibi,negative
apologised,toro aforiji,tọrọ ìdáríjì,negative
smile,rẹrin musẹ,rẹrin musẹ,positive
sloppily,rọra,dàgẹ̀ẹ̀rẹ̀,negative
swearing,ibura,ìbúra,negative
unbearablely,ti ko le farada,aláìṣéfimọ́ra,negative
fervor,itara,itara,positive
dings,dings,jákulẹ̀,negative
receiving,gba,gba,positive
trespass,irekọja,rékọjá,negative
infamy,ailokiki,àìlókìkí,negative
overbearingly,apọju,ajẹgàba,negative
job-killing,iṣẹ-pipa,iṣẹ́ tó ń panj,negative
aimless,ti ko ni ero,tí kò ní èrò,negative
sever,yiya,yíya,negative
famous,olokiki,olokiki,positive
nul,nul,òfo,negative
abscond,igbala,sá lọ,negative
sulking,gbigbẹ,gbígbẹ,negative
audibly,gbohungbohun,gbo daadaa,positive
measles,akàn,ṣọ̀pọ̀ná,negative
classical,kilasika,kilasika,positive
greet,kí,kí,positive
does not work,ko ṣiṣẹ,kò ṣiṣẹ́,negative
aga,aga,àmì iyì,positive
ostracize,yapa,ìpatì,negative
pitiful,aanu,ìkáàánú,negative
exceeds,koja,koja,positive
worthy,yẹ,yẹ,positive
boasting,iṣogo,ìyangàn,negative
amiabily,amiabily,niwa  ọrẹ,positive
demented,irẹwẹsi,ṣiwèrè,negative
rightfully,titọ,titọ,positive
eavesdropping,igbọran,ìfetílùgiri,negative
sufficed,ti to,ti to,positive
swindles,arekereke,àrékérekè,negative
patch,alemo,àlẹ̀mọ́,negative
dim,baibai,bàìbàì,negative
respect,ibowo,ibowo,positive
seclusion,idayatọ,idayatọ,positive
groundwork,ipilẹ ilẹ,ipilẹṣẹ,positive
bier,apoti,àga,negative
concentric,aifọwọyi,àìfọwọ́yí,positive
condemn,da lẹbi,dá lẹ́bi,negative
depreciated,dinku,dínkù,negative
highest,ti o ga julọ,ti o ga julọ,positive
dearly,ololufe,ololufe,positive
hardships,inira,ìnira,negative
fatuously,laanu,òmùgọ̀,negative
balm,balm,ikunra,positive
busybody,nšišẹ eniyan,olófòófó,negative
merrily,inu didun,inu didun,positive
fire,ina,iná,negative
cynic,ẹlẹmii,ẹlẹmii,negative
subjection,ìtẹríba,ìtẹríba,negative
derides,ẹlẹyà,ẹlẹ́yà,negative
defend,gbeja,gbeja,positive
record-setting,eto igbasilẹ,eto igbasilẹ,positive
gem,tiodaralopolopo,tiodaralopolopo,positive
sea,òkun,òkun,positive
irrecoverable,irrecoverable,àìlátúnṣe,negative
backwater,agbada omi,adágun-omi,negative
sags,sags,sísànwálẹ̀,negative
allow,gba laaye,gba laaye,positive
coma,coma,ìdákú,negative
praised,iyin,yin,positive
attest,jẹri,jẹri,positive
envy,ilara,ilara,positive
bored,sunmi,sún mi,negative
render,ṣe,ṣe,positive
uneven,aiṣedeede,àìdọ́gba,negative
gems,fadaka,fadaka,positive
vivid,han gidigidi,han gidigidi,positive
makeshift,àtúnṣe,Ṣàtúnṣe,negative
probity,iṣeeṣe,olotọ,positive
empathetic,oníyọ̀ọ́nú,oníyọ̀ọ́nú,positive
talk,sọrọ,sọrọ,positive
twist,lilọ,ìlọ́pọ̀,negative
illustrious,ọlọla,ọlọla,positive
depravity,iwa ibajẹ,ìwà-ìbàjẹ́,negative
laughs,rẹrin,rẹrin,positive
limited,lopin,lópin,negative
punished,jiya,jìyà,negative
sinisterly,aiṣododo,ibi,negative
hurt,farapa,farapa,negative
drunkard,ọmuti,ọ̀mùtí,negative
pitifully,laanu,ìkáàánú,negative
mishap,mishap,àṣìṣe,negative
communicate,ibasọrọ,ibasọrọ,positive
mange,akopọ,ààrun-ẹranko,negative
rags,asọ,èkísà,negative
squabble,ìgbìyànjú,ìjà,negative
passionately,ni itara,ni itara,positive
muss,muss,ìdàmú,negative
break-ups,fifọ-soke,yà,negative
warned,kilo,kìlọ̀,negative
bodyguard,oluṣọ,oluṣọ,positive
slow,lọra,lọ́ra,negative
efficacy,ipa,ipa,positive
bacteria,kokoro arun,batéríà,negative
unproves,unproves,àìnídànilójú,negative
explosive,ibẹjadi,ìbúgbàmù,negative
hopeless,ireti,àìníìrètí,negative
exhilaratingly,igbadun,pelu inudidun,positive
electricity,itanna,itanna,positive
sparkle,danu,danmeremere,positive
paradoxically,paradoxically,ìtakora,negative
center,aarin,aarin,positive
flop,flop,kùnà,negative
veteran,ogbologbo,ogbologbo,positive
awestruck,iyalẹnu,iyalẹnu,positive
strengthens,arawa,arawa,positive
shooting,iyaworan,ìbọn-yíyìn,negative
cashing in,gbigba owo wọle,gbígba owó wọlé,negative
imposing,fifi agbara mu,fífi àgbàrá mú,negative
detachment,iyapa,ìyàsọ́tọ̀,negative
heck,hekki,àpáàdì,negative
oversell,alagbata,àtàjù,negative
crusty,erupẹ,ìlẹ̀pa,negative
stifling,stifling,dí lọ́wọ́,negative
advise,ni imọran,ni imọran,positive
dislike,korira,kórìíra,negative
strengthen,teramo,teramo,positive
helplessly,ainiagbara,àìlágbára,negative
glorious,ologo,ologo,positive
esteemed,kasi,kasi,positive
oddities,oddities,àjèjì,negative
doomed,ijakule,ìjákulẹ̀,negative
stallion,ẹṣin,ẹṣin,positive
despise,gàn,gàn,negative
opposition,atako,àtakò,negative
aristocracy,aristocracy,gbajumọ ilu,positive
undue,aiṣedeede,aláìyẹ,negative
gag,gag,Ọlọ́run!,negative
bastards,ale,àlè,negative
easy,rọrun,rọrun,positive
emphatic,tẹnumọ,tẹnumọ́,negative
cheers,idunnu,idunnu,positive
preventive,gbèndéke,ìdènà,negative
egotistical,alaragbayida,aláràgbàyídá,negative
uproariously,ariwo,aláriwo,negative
blasphemy,ọrọ odi,ọ̀rọ̀ òdì,negative
escalate,pọ si,lékún,negative
words,awọn ọrọ,ọ̀rọ̀,negative
shamefully,itiju,ìtìjú,negative
junk,ijekuje,ìjẹkújẹ,negative
gleeful,igbadun,ayọ,positive
benefit,anfani,anfani,positive
domineering,akoso,alákòóso,negative
fad,fad,làmìlaka,negative
screwed up,dabaru soke,dabarú sókè,negative
sufficiently,to,to,positive
smash,fọ,fọ́,negative
miscalculate,iṣiro aṣiṣe,àṣìrò,negative
curable,imularada,imularada,positive
dropouts,ifasilẹ silẹ,ẹni tí kò parí ẹ̀kọ́,negative
cushion,timutimu,timutimu,positive
toast,tositi,tositi,positive
cheater,ẹlẹtan,ẹlẹ́tàn,negative
falter,alaigbọran,ṣàìgbọràn,negative
acknowledgment,ijẹwọ,ijẹwọ,positive
anemic,ẹjẹ,àrùn aláìlẹ́jẹ̀tó,negative
established,mulẹ,mulẹ,positive
fumes,èéfín,èéfín,negative
draconian,draconian,burú,negative
commemoration,iranti,iranti,positive
impatient,ikanju,ìkánjú,negative
harridan,harridan,obìnrin oníwà ìpáǹle,negative
depreciate,dinku,dínkù,negative
nullify,sọ di asan,sọdòfo,negative
angrily,ni ibinu,ní ìbínú,negative
lesser,kere,kéré,negative
defraud,jìbìtì,lu-jìbìtì,negative
declaratory,ikede,ikede,positive
doubtless,aniani,aniani,positive
applause,iyin,iyin,positive
jolt,jolt,ìjayà,negative
unauthorized,laigba aṣẹ,àìláṣẹ,negative
bailout,igbala,ìgbàlà,negative
ideal,bojumu,bojumu,positive
detect,ri,ri,positive
perfect,pipe,pipe,positive
beneficial,anfani,anfani,positive
celebrating,ayẹyẹ,n ṣe ayẹyẹ,positive
preferably,pelu,dara julọ,positive
gorilla,gorilla,ìnàkí,negative
unanimous,fohunsokan,fohunsokan,positive
edification,atunse,atunse,positive
heavenly,ọrun,ti ọrun,positive
stalls,ibùso,ibùso,negative
desolate,dahoro,dahoro,negative
paralysis,paralysis,àìlágbára,negative
notable,ohun akiyesi,ohun akiyesi,positive
threatens,deruba,deruba,negative
indeterminable,ailopin,aláìnípinnu,negative
highest,ti o ga julọ,gajù,negative
drunkenness,ìmutípara,àmupara,negative
debtor,onigbese,onígbèsè,negative
alarm,itaniji,ìtanijí,negative
shipwreck,rì ọkọ̀,rì ọkọ̀,negative
cruelties,ìkà,ìkà,negative
glitter,didan,didan,positive
rollicking,yiyipo,yiyipo,positive
insufficiency,ailagbara,àìtó,negative
delirium,delirium,àrùn ọpọlọ,negative
remains,ku,ku,positive
monk,monk,alufa,positive
profusion,afonifoji,lọpọlọpọ,positive
inconsistencies,aiṣedeede,àìṣedéédé,negative
sagging,sagging,sàn wálẹ̀,negative
recognizable,mọ,mọ,positive
ripe,Pọn,Pọn,positive
full-blown,ni kikun,ní kíkún,negative
believing,onigbagbo,gbagbọ,positive
troubling,idaamu,ìyọnilẹ́nu,negative
industrious,aisimi,aisimi,positive
shatter,fọ,fọ́,negative
frightfully,ẹru,pẹ̀lú ẹ̀rù,negative
fed up,jẹun,jẹun,negative
succulent,succulent,kun fún oje,positive
covenant,majẹmu,majẹmu,positive
wildly,igboro,ijù,negative
haunts,haunts,wọ,negative
reassures,awọn idaniloju,awọn idaniloju,positive
separatist,oluyapa,olùyapa,negative
casualty,ijamba,ìjàmbá,negative
bores,bores,gbẹ̀ ihò,negative
languorously,lilu,rọ,negative
defection,idibajẹ,ìyọwọ́kúrò,negative
foreclosures,awọn gbigbapada,àwọn gbígbàpadà,negative
inattentive,aibikita,àìbìkítà,negative
ineffable,ineffable,aileyipada,positive
bemused,ṣe inudidun,rújú,negative
remorse,banuje,àbámọ́,negative
smutty,rirọ,dọ̀tí,negative
statue,ère,ère,positive
palliative,palliative,nkan itura,positive
true,otitọ,otitọ,positive
flickering,gbigbọn,gbígbọ̀n,negative
trig,trig,mọ́,positive
constancy,iduroṣinṣin,iduroṣinṣin,positive
well-mannered,iwa rere,iwa rere,positive
oblige,dandan,ìfipámú,negative
ugliest,buruju,burẹ́wà jù,negative
forward,siwaju,siwaju,positive
regression,ipadasẹhin,ìpadàsẹ́yìn,negative
intelligible,ni oye,ni oye,positive
whining,ikigbe,ìkígbe,negative
swampy,swampy,ní-irà,negative
rapt,rapt,fetisilẹ,positive
argue,jiyan,jiyàn,negative
wiles,arekereke,ẹ̀tàn,negative
heroin,heroin,kùkúyè,negative
self-confident,igbẹkẹle ara ẹni,igbẹkẹle ara ẹni,positive
unrest,rogbodiyan,rògbòdìyàn,negative
sceptical,alaigbagbọ,siyèméjì,negative
normality,iwuwasi,wa ni-ilani,positive
misinformation,alaye ti ko tọ,àlàyé tí kò tọ́,negative
durability,agbara,agbara,positive
collusion,ifowosowopo,ìgbìmọ̀ pọ̀,negative
prosecutes,prosecutes,ẹjọ́,negative
high-priced,ga-owole,wọ́n,negative
fierce,imuna,burú jáì,negative
infiltrators,infiltrators,àwọn ajíniwò,negative
faithless,alaigbagbọ,àìgbàgbọ́,negative
strengthened,lókun,lókun,positive
excels,tayọ,tayọ,positive
lordship,oluwa,oluwa,positive
frank,otitọ,otitọ,positive
insincerity,aigbagbọ,àìṣòótọ́,negative
unanimity,iṣọkan,iṣọkan,positive
tempt,danwo,danwo,positive
radiation,itankalẹ,ìrọkiriká,negative
verdicts,awọn idajọ,àwọn ìdájọ́,negative
impossiblity,ailagbara,àìṣeéṣe,negative
charmless,alailagbara,aláìlágbára,negative
uneventful,uneventful,àìníṣẹ́lẹ̀,negative
interferes,interferes,dá sí,negative
smog,ẹmu,àdàlú afẹ́fẹ́,negative
undermine,dojuti,dojuti,negative
climax,ipari,ipari,positive
synonymous,bakannaa,jẹ́-bákannáà,negative
betrayals,awọn arekereke,àwọn elénìní,negative
melee,melee,rògbòdìyàn,negative
shortsightedness,oju kukuru,ìran kúkúrú,negative
celebrity,gbajumọ,olókìkí,negative
graduation,ipari ẹkọ,ipari ẹkọ,positive
pomp,igberaga,ìgbéraga,negative
upliftingly,igbega soke,igbega soke,positive
pander,pander,Alákóso àwọn aṣẹ́wó,negative
banshee,banshee,iwin,negative
pleas,ẹbẹ,ẹ̀bẹ̀,negative
afflictive,ipọnju,ìpọ́njú,negative
immaterial,ti ko ni nkan,ti kò ní nǹkan,negative
disregardful,alaibikita,aláìbìkítà,negative
lugubrious,lugubrious,lugubrious,negative
insure,ṣe iṣeduro,ṣe iṣeduro,positive
tasteful,adun,adun,positive
draining,gbigba,ìmúgbẹ,negative
smelling,olfato,tí ń rùn,negative
marvelously,iyalẹnu,iyalẹnu,positive
prevent,dena,dènà,negative
pastry,àkàrà,àkàrà,positive
deceived,tan,tàn,negative
febrile,febrile,ibà,negative
snagging,fifẹ,ta síta,negative
uninfected,ti ko ni arun,ti ko ni arun,positive
criminals,ọdaràn,ọ̀daràn,negative
stricken,lù,lù,negative
uneasiness,aibanujẹ,ìbẹ̀rùbojo,negative
subpoenas,awọn iwe -aṣẹ,àwọn ìwé -àṣẹ,negative
reliance,igbekele,igbekele,positive
exasperatingly,exasperatingly,ìpinlẹ́mìnín,negative
skepticism,iyemeji,iyèméjì,negative
convincingly,ni idaniloju,pelu idaniloju,positive
ample,iwonba,iwonba,positive
grievances,ẹdun ọkan,ẹ̀dùn ọkàn,negative
corrupt,ibajẹ,bàjẹ́,negative
sweet,dun,dun,positive
unstoppable,unstoppable,alaile daduro,positive
frustrated,ibanuje,dà láàmú,negative
accidents,awọn ijamba,àwọn ìjàm̀bá,negative
villainously,villainously,níwà búburú,negative
gaiety,alafia,inudidun,positive
optional,iyan,iyan,positive
demonstrative,afihan,afihan,positive
work,iṣẹ,iṣẹ,positive
pitilessly,aibanujẹ,àìláàánú,negative
critic,alariwisi,alárìíwísí,negative
amazed,yà,yanilẹnu,positive
overpower,agbara,borí,negative
suffocating,imukuro,fún,negative
poisoning,majele,májèlé,negative
sweaty,lagun,làágùn,negative
imminence,isunmọtosi,ìsúnmọ́tòsí,negative
velvet,felifeti,aṣọ arán,positive
grace,oore,ore -ọfẹ,positive
strangled,ti pa,ti pa,negative
offshoot,offshoot,ehu eweko,positive
beset,daamu,kọlù,negative
seniority,àgbà,àgbà,positive
excellence,iperegede,iperegede,positive
arraignment,idajo,ìfisùn,negative
daemon,daemon,iwin,negative
rancor,ibinu,ìkùnsínú,negative
simplifies,simplifies,mu rọrun,positive
shimmy,shimmy,dídán,negative
huge,tobi,tobi,positive
sharper,mu,mu ju,positive
togetherness,iṣọkan,iṣọkan,positive
confused,dapo,rújú,negative
overpayed,apọju,àsanjù,negative
indolent,alaigbọran,ọ̀lẹ,negative
cheaper,din owo,dinwo,positive
disappointingly,itiniloju,ìjákulẹ̀,negative
adviser,onimọran,onimọran,positive
perishable,idibajẹ,ìdíbàjẹ́,negative
journalist,oniroyin,oniroyin,positive
sad,ibanuje,ìbànújẹ́,negative
glory,ogo,ogo,positive
nicer,dara julọ,dara julọ,positive
formidable,formidable,nibẹru,positive
destroyed,run,run,negative
snubs,ìgbóná,gbájú,negative
lord,oluwa,olúwa,negative
violate,rufin,rú òfin,negative
harms,ipalara,ìpalára,negative
sharply,ndinku,yára,negative
chafing,gbigbona,oru,negative
devastates,pupo,ṣé ìpalára,negative
misjudge,ṣe idajọ,ṣèdájọ́ tí kò tọ́,negative
speedy,yiyara,yiyara,positive
glaring,didan,dídán,negative
glide,rọra,yọ pẹlẹ,positive
palsy,palsy,àrun-ẹ̀gbà,negative
impeccably,impeccably,ailabawọn,positive
intimidates,deruba,dẹ́rùbà,negative
phonetic,phonetic,ohun ọrọ,positive
fixture,imuduro,imuduro,positive
mind-blowing,ero-inu,yanilenu,positive
craps,craps,aayò,negative
justification,idalare,idalare,positive
score,O wole,lsiro,positive
hassles,wahala,wàhálà,negative
thoughtful,laniiyan,laniiyan,positive
land,ilẹ,ilẹ,positive
congenial,congenial,didaraya,positive
spoiler,afiniṣeijẹ,olè,negative
enlightens,nmọlẹ,tan imọlẹ,positive
moron,moron,òmùgọ̀,negative
somber,somber,dúdú,negative
attachment,asomọ,asomọ,positive
magnificent,nkanigbega,tobi,positive
entitled,ẹtọ,fi orukọ fun,positive
rod,opa,opa,positive
badness,buburu,àìda,negative
instrumental,irinse,irinse,positive
misguide,ṣina,ṣìnà,negative
grieved,banuje,banújẹ́,negative
worked,sise,sise,positive
recessionary,ipadasẹhin,ìpadàsẹ́yìn,negative
crept,jijo,rá,negative
heroism,akọni,akọni,positive
raucous,alaigbọran,ariwo,negative
jackasses,jackasses,akọ kẹ́tẹ́kẹ́tẹ́,negative
soundly,daradara,daradara,positive
notion,iro,iro,positive
first-rate,akọkọ-oṣuwọn,daraju,positive
protects,ndaabobo,ndaabobo,positive
condescend,irẹlẹ,ìrẹ̀lẹ̀,negative
baffled,daamu,dààmú,negative
bumped,bumped,ìjálù,negative
gallingly,gallingly,ìdójútì,negative
picturesque,alaworan,alaworan,positive
misread,aiṣedeede,àìgbọ́yé,negative
homeless,aini ile,aláìnílé,negative
dreaded,adẹtẹ,ìbẹ̀rù,negative
production,gbóògì,iṣelọpọ,positive
perfunctory,iṣẹ ṣiṣe,Kàńpá,negative
feature-rich,ẹya-ara-ọlọrọ,ṣiṣe pupọ,positive
jackpot,jackpot,ìfẹ tokaju,positive
invade,gbogun,gbóguntì,negative
brazenly,igboya,ìgboyà,negative
agonies,awọn irora,àwọn ìrora,negative
unaffected,ti ko ni ipa,ti ko ni ipa,positive
landmark,enikeji,ala,positive
dispirit,disirit,sọ̀rètí nù,negative
humorous,awada,awada,positive
fascinates,fascinates,fanimọra,positive
bitterly,kikorò,kíkorò,negative
isolate,ya sọtọ,yà sọ́tọ̀,negative
miser,aṣiwere,aṣiwèrè,negative
haunting,haunting,dàmú,positive
exorbitant,àṣejù,àṣejù,negative
gabble,gbo,sọ̀rọ̀ bí òmùgọ̀,negative
corruption,iwa ibaje,ìbàjẹ́,negative
infections,àkóràn,àkóràn,negative
cage,ile-ẹyẹ,ilé-ẹyẹ,negative
bicker,bicker,ìjà,negative
puny,puny,àìnípá,negative
stumped,stumped,gé kúrú,negative
undercut,abẹ abẹ,ìgélábẹ́,negative
rambling,rambling,gìrìgìrì,negative
disaster,ajalu,àjálù,negative
intimidated,deruba,dẹ́rùbà,negative
forgetfulness,igbagbe,ìgbàgbé,negative
godlike,olorun,olorun,positive
straining,igara,fún pẹ̀lú agbára,negative
vehemently,ni kiakia,nígbòná,negative
deplorable,ìbànújẹ́,ìbànújẹ́,negative
forfeit,padanu,pàdánù,negative
certainty,idaniloju,idaniloju,positive
majority,poju,poju,positive
grandmother,iya agba,iya agba,positive
agonizing,ibanuje,ìbànújẹ́,negative
bereaving,ṣọfọ,ṣọ̀fọ̀,negative
energize,agbara,agbara,positive
noted,woye,woye,positive
tender,tutu,tutu,positive
servitude,isinru,ìsìnrú,negative
cherish,nifẹẹ,kẹ,positive
deceive,tan,tàn,negative
unimaginable,airotẹlẹ,airotẹlẹ,positive
iniquitous,aiṣedeede,burú,negative
quiescent,quiescent,simi,positive
badass,buburu,búburú,negative
bleak,ṣokunkun,ṣókùnkùn,negative
knowing,mọ,mọ,positive
promotion,igbega,igbega,positive
lone,Daduro,ìdánìkanwà,negative
trample,tẹmọlẹ,tẹ̀mọ́lẹ̀,negative
unusably,laiṣe,láìṣeélò,negative
peaceful,alaafia,alaafia,positive
made-up,ṣe-soke,àwọn nǹkan tí a fi ṣe,negative
tiredness,rirẹ,rírẹ̀,negative
darker,ṣokunkun julọ,ṣókùnkùn jùlọ,negative
frustrating,ibanuje,dà láàmú,negative
friendly,ore,ore,positive
foregoing,tẹlẹ,tẹlẹ,positive
capable,lagbara,lagbara,positive
beutifully,beutifully,daradara,positive
kite,kite,ìwe-owó,negative
anti,egboogi,egboogi,negative
fight,ja,jà,negative
clogged,clogged,dí,negative
needle,abẹrẹ,abẹrẹ,positive
coerced,fi agbara mu,fi agbára mú,negative
enhance,mu dara,mu dara,positive
categorical,ipinya,ipinya,positive
pessimism,aibikita,áìnírètí,negative
moderator,oniwontunniwonsi,oniwontunniwonsi,positive
